"""3568077""","""2025-06-18 22:34:34""","""http://49.233.35.103:8022/02.08.2022.exe""","""offline""","""""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568077/""","""DaveLikesMalwre"""
"""3568076""","""2025-06-18 22:34:09""","""http://101.42.239.131/02.08.2022.exe""","""online""","""2025-06-19 04:37:21""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568076/""","""DaveLikesMalwre"""
"""3568074""","""2025-06-18 22:34:08""","""http://119.91.203.199:88/02.08.2022.exe""","""online""","""2025-06-19 05:00:37""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568074/""","""DaveLikesMalwre"""
"""3568075""","""2025-06-18 22:34:08""","""http://39.107.32.219/02.08.2022.exe""","""online""","""2025-06-19 05:14:46""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568075/""","""DaveLikesMalwre"""
"""3568073""","""2025-06-18 22:34:07""","""http://47.120.78.56/02.08.2022.exe""","""online""","""2025-06-19 05:12:42""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568073/""","""DaveLikesMalwre"""
"""3568072""","""2025-06-18 22:33:19""","""http://59.178.34.111:34035/i""","""online""","""2025-06-19 05:27:33""","""malware_download""","""censys",elf,"hajime""","""https://urlhaus.abuse.ch/url/3568072/""","""DaveLikesMalwre"""
"""3568071""","""2025-06-18 22:33:17""","""http://42.242.128.198:42180/i""","""offline""","""2025-06-18 22:33:17""","""malware_download""","""censys",elf,"hajime""","""https://urlhaus.abuse.ch/url/3568071/""","""DaveLikesMalwre"""
"""3568070""","""2025-06-18 22:33:10""","""http://160.119.156.70:65149/i""","""offline""","""2025-06-18 22:33:10""","""malware_download""","""censys",elf,"hajime""","""https://urlhaus.abuse.ch/url/3568070/""","""DaveLikesMalwre"""
"""3568067""","""2025-06-18 22:32:13""","""http://178.50.73.20:9303/sshd""","""offline""","""2025-06-18 22:32:13""","""malware_download""","""backdoor",censys,elf,"sshdkit""","""https://urlhaus.abuse.ch/url/3568067/""","""DaveLikesMalwre"""
"""3568068""","""2025-06-18 22:32:13""","""http://178.50.73.20:9302/sshd""","""offline""","""2025-06-18 22:32:13""","""malware_download""","""backdoor",censys,elf,"sshdkit""","""https://urlhaus.abuse.ch/url/3568068/""","""DaveLikesMalwre"""
"""3568069""","""2025-06-18 22:32:13""","""http://113.184.133.203:8082/sshd""","""online""","""2025-06-19 05:11:46""","""malware_download""","""backdoor",censys,elf,"sshdkit""","""https://urlhaus.abuse.ch/url/3568069/""","""DaveLikesMalwre"""
"""3568066""","""2025-06-18 22:32:11""","""http://181.200.8.195:8080/sshd""","""online""","""2025-06-19 05:16:55""","""malware_download""","""backdoor",censys,elf,"sshdkit""","""https://urlhaus.abuse.ch/url/3568066/""","""DaveLikesMalwre"""
"""3568065""","""2025-06-18 22:32:10""","""http://77.12.129.19:8080/sshd""","""offline""","""2025-06-18 22:32:10""","""malware_download""","""backdoor",censys,elf,"sshdkit""","""https://urlhaus.abuse.ch/url/3568065/""","""DaveLikesMalwre"""
"""3568063""","""2025-06-18 17:26:08""","""http://91.219.23.175:8080/files/Invite_to_meet_up_SweetSky452.pdf.lnk""","""online""","""2025-06-19 04:29:02""","""malware_download""","""MetaStealer",opendir,"WsgiDAV""","""https://urlhaus.abuse.ch/url/3568063/""","""DaveLikesMalwre"""
"""3568064""","""2025-06-18 17:26:08""","""http://91.219.23.175:8080/file/setup7801.pdf""","""online""","""2025-06-19 04:42:42""","""malware_download""","""opendir","WsgiDAV""","""https://urlhaus.abuse.ch/url/3568064/""","""DaveLikesMalwre"""
"""3568062""","""2025-06-18 17:18:11""","""http://103.130.213.161/pay""","""online""","""2025-06-19 04:34:11""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568062/""","""DaveLikesMalwre"""
"""3568061""","""2025-06-18 17:18:06""","""http://103.130.213.161/sora.sh""","""online""","""2025-06-19 04:46:13""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568061/""","""DaveLikesMalwre"""
"""3568060""","""2025-06-18 17:17:15""","""http://103.130.213.161/bins/sora.arm""","""online""","""2025-06-19 05:36:32""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568060/""","""DaveLikesMalwre"""
"""3568059""","""2025-06-18 17:17:14""","""http://103.130.213.161/yarn""","""online""","""2025-06-19 05:35:19""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568059/""","""DaveLikesMalwre"""
"""3568058""","""2025-06-18 17:17:12""","""http://103.130.213.161/bins/sora.arm6""","""online""","""2025-06-19 05:02:06""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568058/""","""DaveLikesMalwre"""
"""3568055""","""2025-06-18 17:17:11""","""http://103.130.213.161/bins/sora.x86""","""online""","""2025-06-19 04:40:28""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568055/""","""DaveLikesMalwre"""
"""3568056""","""2025-06-18 17:17:11""","""http://103.130.213.161/bin""","""online""","""2025-06-19 05:09:00""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568056/""","""DaveLikesMalwre"""
"""3568057""","""2025-06-18 17:17:11""","""http://103.130.213.161/bins/sora.arm7""","""online""","""2025-06-19 05:47:06""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568057/""","""DaveLikesMalwre"""
"""3568048""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.arm5""","""online""","""2025-06-19 05:13:41""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568048/""","""DaveLikesMalwre"""
"""3568049""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.spc""","""online""","""2025-06-19 05:05:21""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568049/""","""DaveLikesMalwre"""
"""3568050""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.mips""","""online""","""2025-06-19 04:30:50""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568050/""","""DaveLikesMalwre"""
"""3568051""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.mpsl""","""online""","""2025-06-19 05:02:38""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568051/""","""DaveLikesMalwre"""
"""3568052""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.ppc""","""online""","""2025-06-19 05:12:14""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568052/""","""DaveLikesMalwre"""
"""3568053""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.sh4""","""online""","""2025-06-19 04:40:43""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568053/""","""DaveLikesMalwre"""
"""3568054""","""2025-06-18 17:17:10""","""http://103.130.213.161/bins/sora.m68k""","""online""","""2025-06-19 04:48:41""","""malware_download""","""mirai","opendir""","""https://urlhaus.abuse.ch/url/3568054/""","""DaveLikesMalwre"""
"""3568047""","""2025-06-18 16:11:08""","""http://61.54.71.36:45980/Mozi.m""","""online""","""2025-06-19 05:02:12""","""malware_download""","""Mozi""","""https://urlhaus.abuse.ch/url/3568047/""","""yuyuko"""
"""3568046""","""2025-06-18 16:11:06""","""http://185.156.72.2/files/1741380339/mGuLL37.exe""","""offline""","""2025-06-18 16:11:06""","""malware_download""","""c2-monitor-auto",dcrat,"dropped-by-amadey""","""https://urlhaus.abuse.ch/url/3568046/""","""c2hunter"""
"""3568045""","""2025-06-18 15:28:05""","""http://185.156.72.2/files/6967700972/zeUDquD.exe""","""offline""","""2025-06-18 15:28:05""","""malware_download""","""c2-monitor-auto",CoinMiner,"dropped-by-amadey""","""https://urlhaus.abuse.ch/url/3568045/""","""c2hunter"""
"""3568044""","""2025-06-18 15:06:06""","""http://185.156.72.2/files/935629868/kv7RWnB.exe""","""offline""","""2025-06-18 22:41:57""","""malware_download""","""c2-monitor-auto","dropped-by-amadey""","""https://urlhaus.abuse.ch/url/3568044/""","""c2hunter"""
"""3568043""","""2025-06-18 14:45:38""","""http://101.126.152.1:6443/02.08.2022.exe""","""offline""","""2025-06-18 22:31:47""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568043/""","""DaveLikesMalwre"""
"""3568042""","""2025-06-18 14:44:36""","""http://124.222.114.76/02.08.2022.exe""","""online""","""2025-06-19 05:36:22""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568042/""","""DaveLikesMalwre"""
"""3568037""","""2025-06-18 14:44:35""","""http://122.10.117.18:81/02.08.2022.exe""","""online""","""2025-06-19 05:42:31""","""malware_download""","""censys","CobaltStrike""","""https://urlhaus.abuse.ch/url/3568037/""","""DaveLikesMalwre"""
